genres,app_name,release_date,price,id,developer
Indie,Galaxy of Pen & Paper - OST,2017.0,4.99,689550,Behold Studios
RPG,Solenars Edge Rebirth,2017.0,2.99,679470,Syu-Syu
Action,The Initiate Soundtrack,2017.0,1.99,690700,Deceptive Games Ltd.
Adventure,IKAROS,,Free,669440,
Indie,Leylines,,0,585820,Crystal Shard
Adventure,Descent - Silence of Mind,2017.0,3.99,652600,LaboryStudio
Action,Ameline and the Ultimate Burger,2017.0,6.99,672380,"Fei,Leo,Yang"
Sports,NBA Playgrounds - Unlock Roster,2017.0,9.99,564910,Saber Interactive
Action,Fighter Creator - Commercial,2017.0,9.99,666030,CSGAMES
Adventure,The Darkside Detective - Soundtrack,2017.0,5.99,687140,"Spooky Doorway,Ben Prunty"
Adventure,Der einzig wahre Auserwählte,2017.0,7.99,654080,Game Alchemists
Action,Tom Clancy's Rainbow Six® Siege - Mute Gravel Blast Set,2017.0,7.99,642200,Ubisoft Montreal
Indie,A Hand in the Darkness,2017.0,9.99,620200,Ertal Games
Adventure,MokMok,2017.0,1.99,671480,2Beats
Action,Snake 3D Adventures,2017.0,2.99,572240,"Ino-Co Plus,Variags"
Indie,Fidel Dungeon Rescue,2017.0,8.99,573170,"Daniel Benmergui,Jeremías Babini,Hernán Rozenwasser"
Casual,StarBallMadNess,2017.0,3.99,673050,GreenGasGames
Action,Fisher Fans VR,,9.99,654110,
Adventure,Genie,2017.0,4.99,663600,X3 Brothers
Action,Skeleton Boomerang,2017.0,9.99,658150,Artisano
Action,Happy Singh Adventures,2017.0,4.99,545560,Shrimasis Rout
Casual,WtBoy,2017.0,0.99,633350,VolkDab
Adventure,ISEE,2017.0,1.99,672360,"Half-Face Production,Nova Dimension"
Indie,The Voice in the Void,2017.0,9.99,670940,Griffin Snow
Adventure,Firewood,2017.0,4.99,615180,Frymore
Casual,Rapture - World Conquest,2017.0,5.99,547520,Tundra Games Ltd
Adventure,Maggie's Apartment,2017.0,9.99,652950,"Anatola Howard,Duncan Cross"
Racing,Team Booster Pack,2017.0,1.99,437121,Codemasters
Action,Crusader Crash,2017.0,3.99,675120,Obadiah D Luna
Racing,Hyundai R5 rally car,2017.0,2.99,437120,Codemasters
Adventure,SUPER ARMY OF TENTACLES 3: Brian Tries To Draw! Outfit Pack,2017.0,0.99,592810,Stegalosaurus Game Development
Action,Deadliners,2017.0,7.99,671290,Duel Studios
Action,Deadliners - Soundtrack,2017.0,2.99,672510,Duel Studios
Casual,Pixel Puzzles Ultimate - Puzzle Pack: Macro,2017.0,4.99,591507,DL Softworks
Action,Super Samurai Rampage,2017.0,1.99,675030,Brackish Games
Casual,Medieval Mystery Match,2017.0,9.99,659180,RedZone Studios LLC
Action,A Step Into Darkness,2017.0,0,578600,GameOrchard Productions
Action,Secret World Legends: Supernatural Bundle,2017.0,59.99,579930,Funcom
Action,Gnome Light,2017.0,4.99,682350,Palfrey Games
Strategy,Battle Chess II: Chinese Chess,1991.0,9.99,678620,Interplay Entertainment Corp.
Action,BULLET PARTY,2017.0,1.99,655910,Painful Smile
Indie,摸金侠,2017.0,0,674550,SketchTech
Action,In The Dark,2017.0,0,644330,Matt Thompson
Early Access,Mage Guard: The Last Grimoire,,19.99,577570,
Action,Quest Hunter,2017.0,14.99,487000,2 Zombie Games
Action,Simplefield,2017.0,9.99,661180,M&amp;H Soft
Indie,Ziggurat 3D Chess,2017.0,0,654680,Michael Lampel
Action,THE HOUCHI PLAY -THE 放置プレイ-,2017.0,1.99,656190,KoheiGallery
Action,ConcPerfect 2017,2017.0,0.99,651550,"David Bohan,Jacob Alfaro,Nyles Avey,Wesley King"
Action,Bear Football,2017.0,9.99,674570,Hero Game
Utilities,Oneiric Masterpieces - Paris,,5.99,672760,
Casual,It`s Village,2017.0,0.99,656270,Limed
Action,The Red Stare,,Free,625470,
Adventure,Soulslayer - Original Soundtrack,2017.0,3.99,684360,开水工作室
Indie,The Houchi Play Soundtrack,2017.0,2.99,661870,KoheiGallery
Action,The Old Empire,2017.0,9.99,674010,TerkStudios
Simulation,X-Plane 11 - Add-on: FunnerFlight - Airport Los Angeles International V2,2017.0,24.99,614005,FunnerFlight
Action,Prevent The Fall,,9.99,595090,
Simulation,Mars 2030,,14.99,510850,
Simulation,Slingshot Hero VR,,1.99,678170,
Action,Underworld Dungeon,2017.0,3.99,520300,InfernoSoul
Action,Gods of the Fallen Land,2017.0,4.99,674960,"Crow's Key Studios, LLC"
Adventure,The Hunting God,2017.0,3.99,679190,Tonguç Bodur
Action,Goblin Scourge!,2017.0,4.99,484970,Tin Man Games
Casual,Gulu,2017.0,0.99,675370,NekoToFuurin
Action,Super Blockbreak 3D,2017.0,6.99,684470,abstract garden
Adventure,The Adventurer - Episode 1: Beginning of the End,2017.0,1.99,628760,ZemunBRE
Adventure,Time Trap - Mystery Hidden Objects,2017.0,3.99,661040,Crisp App Studio
Early Access,Run Of Mydan,,19.99,640300,
Action,Slingshot Cowboy VR,,2.99,681920,
Early Access,The Wizards,,19.99,586950,
Action,Blacksquad - EA FREE TIMED WEAPON PACKAGE 2,2017.0,Free,654171,NS STUDIO
Adventure,Pink Rage Otome,2017.0,0.99,664620,cyboheart
Adventure,Dreamfall Chapters: The Original Soundtrack,2017.0,6.99,669480,Red Thread Games
Indie,Machine World 2,2017.0,24.99,650350,Trino Games
Action,Battlefield Alliance（战地联盟）,2017.0,3.99,681350,LIUTING
Casual,Primal Lands,2017.0,3.99,661690,BlockheadGames
Adventure,Tap Adventure: Time Travel - Traveler's Pack,2017.0,11.99,620381,Avallon Alliance
Action,Skyfall,2017.0,3.99,659100,AYE Technology
Adventure,Cube Creatures,2017.0,1.99,672080,Chu Xiaosong
Casual,Brain Storm : Tower Bombarde,2017.0,3.99,669750,SaintHeiser
Action,Sundered - OST,2017.0,9.99,686430,Thunder Lotus Games
Action,Astoria: The Holders of Power Saga,2017.0,4.99,669380,Golden Unicorn Gaming Inc
Action,Black Squad,2017.0,Free,550650,NS STUDIO
Action,Deadly Edge,2017.0,9.99,564100,Bison Kings Game Studios
Action,Sundered,2017.0,19.99,535480,Thunder Lotus Games
Racing,Car Mechanic Simulator 2018 - Dodge DLC,2017.0,4.99,672271,Red Dot Games
Racing,Car Mechanic Simulator 2018 - Mazda DLC,2017.0,4.99,672270,Red Dot Games
Indie,BusinessMan,2017.0,11.99,677820,SugGames
Action,Galaxy Annihilation,2017.0,2.99,673230,Lunarhellgames
Adventure,Ostwind/Windstorm,2017.0,19.99,649810,Aesir Interactive
Action,Crossout - Wasteland Warrior pack,2017.0,29.99,643740,Targem Games
Indie,Impresja,2017.0,2.99,657530,Adam Tarnowski
Strategy,Civilization VI - Nubia Civilization & Scenario Pack,2017.0,4.99,645400,"Firaxis,Aspyr (Mac, Linux)"
Adventure,Solarium,2017.0,Free,668770,Sunfleck Software
Adventure,HammerHelm,2017.0,14.99,664000,SuperSixStudios
Animation & Modeling,Mech Tutorial - 3Ds Max & Substance Painter,2017.0,39.99,685060,
Casual,Unimersiv,,3.99,652280,
Casual,Space Hit - Extra lives DLC,2017.0,Free,673690,Artur Rezende
Adventure,Dr. Dungeon's MADMAN!,2017.0,14.99,684570,Robert J. Deutsch
Adventure,CrazyCar,2017.0,5.99,652230,Apillo
Action,Immortal Planet,2017.0,14.99,631980,teedoubleuGAMES
Action,Malfunction,2017.0,4.99,666910,Barlock Games
Indie,EatWell,2017.0,1.99,678870,Spiez
Casual,OldMaidGirl - School uniform,2017.0,1.99,686130,Vrai
Indie,Dragonflight,,9.99,386930,
Action,I'm Titanium,2017.0,6.99,597990,SGS Team
Adventure,Mysteries of Fence,2017.0,3.99,644550,橙光游戏
Adventure,Bai Qu 百曲,2017.0,11.99,516600,"Magenta Factory,ZiX Solutions"
Action,Morendar: Goblin Slayer,2017.0,8.99,679460,Virtual Top
Adventure,Bai Qu OST,2017.0,2.99,661710,"Magenta Factory,Gustav Yu"
Adventure,RHEM I SE: The Mysterious Land,2017.0,9.99,656900,Knut Müller
Action,Achievement Hunter: Cromulent,2017.0,0.99,675460,putilin_industries
Casual,Professor Watts Memory Match: Shapes And Colors,2017.0,1.99,679530,Ripknot Systems
Casual,Akin Vol 2,2017.0,2.99,654820,ThinkOfGames
Adventure,火箭星战 Star-Rocket Strike,2017.0,2.99,665900,ChuMoran
Action,Crystalline,2017.0,19.99,616250,PixelFade Inc
Casual,Business Tour - Online Multiplayer Board Game,2017.0,Free,397900,Creobit
Adventure,Out for blood,2017.0,1.99,674060,bch waves studio
Casual,LA soul,2017.0,0.99,674030,bch waves studio
Racing,MXGP3 - Additional Tracks,2017.0,7.99,607250,Milestone S.r.l.
Simulation,Train Simulator: Rebuilt Bulleid Light Pacific Steam Loco Add-On,2017.0,19.99,500214,Just Trains
Adventure,Conjuntalia,2017.0,0.99,619340,SubJuegos
Utilities,liquivid Video Merge,2017.0,6.99,582510,nullplussoftware
Adventure,Fighting Fantasy Legends,2017.0,9.99,496340,Nomad Games
Indie,Tricone Lab,2017.0,9.99,392610,Partickhill Games Limited
Strategy,NOBUNAGA’S AMBITION: Shouseiroku with Power Up Kit / 信長の野望・将星録 with パワーアップキット,2017.0,19.99,628100,"KOEI TECMO GAMES CO., LTD."
Strategy,Romance of the Three Kingdoms　VII with Power Up Kit / 三國志VII with パワーアップキット,2017.0,19.99,628030,"KOEI TECMO GAMES CO., LTD."
Simulation,Winning Post / ウイニングポスト,2017.0,12.99,628180,"KOEI TECMO GAMES CO., LTD."
Adventure,Beta Runner,2017.0,2.99,656020,Lightsoutgames
Adventure,Bildo,2017.0,5.99,674390,Dalesi
Action,Cloudbase Prime,2017.0,9.99,511250,Floating Island Games
RPG,位面穿越者-三国传(A Bit Crosser-Three Kingdoms),2017.0,1.99,658610,singi
Action,XMinutes: Wings,2017.0,0.99,671050,XMinutesGames
Action,Blacksquad - EA FREE TIMED WEAPON PACKAGE 1,2017.0,Free,654170,NS STUDIO
Indie,Timbertales,2017.0,4.99,673480,Rainware
Action,AHTS Ship Simulator,2017.0,13.99,670910,"Hashplay, Inc."
Casual,OHOTA KREPKOE - Soundtrack,2017.0,0.99,676780,infiltration
Action,Steel Punk Ball,2017.0,1.99,679510,ExclexGame
Indie,Fantasy Grounds - Disposable Heroes: Sci-Fi Aliens (Token Pack),2017.0,3.99,682900,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - Disposable Heroes: Fantasy 4E (Token Pack),2017.0,3.99,684140,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - Deities of the Haunted Highlands (Castles & Crusades),2017.0,Free,680790,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - Kith'takharos: Seal the Rift! (Savage Worlds),2017.0,7.99,674880,"SmiteWorks USA, LLC"
Action,The Climber,2017.0,3.99,678500,Felipe Nicolazzi
Indie,Fantasy Grounds - Kith'takharos Simple Scenario Bundle (Savage Worlds),2017.0,7.99,676040,"SmiteWorks USA, LLC"
Action,Mafia III: Sign of the Times,2017.0,9.99,598022,Hangar 13
Adventure,Forgotten Faces,2017.0,2.99,664870,RIP Horse Studio
Action,People Eater - Soundtrack,2017.0,Free,684730,Perfect Square Studios LLC
Action,People Eater,2017.0,8.99,618190,Perfect Square Studios LLC
Movie,Adam Newman: Fuzzies,2017.0,4.99,654280,
Indie,Aven Colony,2017.0,29.99,484900,Mothership Entertainment LLC
Indie,Aven Colony - Soundtrack,2017.0,4.99,685820,Mothership Entertainment LLC
Action,Pressure Overdrive,2017.0,12.99,425240,Chasing Carrots
Indie,Fantasy Grounds - Hellfrost: Rassilon Expansion (Savage Worlds),2017.0,24.99,679850,"SmiteWorks USA, LLC"
Action,Fate/EXTELLA,2017.0,49.99,511680,Marvelous Inc.
Indie,V: Soundtrack,2017.0,3.99,683420,Creability
Casual,Pixel Puzzles Ultimate - Puzzle Pack: Desserts,2017.0,6.99,591509,DL Softworks
Casual,Rocksmith® 2014 Edition – Remastered – Marilyn Manson Song Pack,2017.0,7.99,637703,Ubisoft - San Francisco
Casual,Rocksmith® 2014 Edition – Remastered – Marilyn Manson - “Coma White”,2017.0,2.99,637704,Ubisoft - San Francisco
Indie,Audioship,2017.0,6.99,661560,Insanity Interactive
Action,Fate/EXTELLA - Stay night Model (Gilgamesh),2017.0,0.99,626562,Marvelous Inc.
Casual,Rocksmith® 2014 Edition – Remastered – Marilyn Manson - “The Beautiful People”,2017.0,2.99,637705,Ubisoft - San Francisco
Casual,Rocksmith® 2014 Edition – Remastered – Marilyn Manson - “Tourniquet”,2017.0,2.99,637706,Ubisoft - San Francisco
Action,Fate/EXTELLA - Stay night Model (Nameless),2017.0,0.99,626560,Marvelous Inc.
Action,Fate/EXTELLA - Stay night Model (Artoria),2017.0,0.99,626561,Marvelous Inc.
Action,Fate/EXTELLA - Immoral Biker Jacket,2017.0,1.99,626548,Marvelous Inc.
Adventure,Hobo: Tough Life,2017.0,18.99,632300,Perun Creative
Action,Fate/EXTELLA - Formal King,2017.0,1.99,626547,Marvelous Inc.
Casual,Village Of Souls,2017.0,3.99,671670,videjagamesyo
Action,Catch a Lover,2017.0,6.99,589320,Toxic Dog
Action,Swap Blocks Soundtrack,2017.0,0.99,672170,Wizbyte Games
Action,Crashnauts,2017.0,9.99,414490,Fueled By Rockets
Adventure,Fierce Tales: Marcus' Memory Collector's Edition,2017.0,12.99,678420,Blam! Games
Casual,Space Hit - Guise DLC,,Free,676890,Artur Rezende
Adventure,Iron Tides,2017.0,14.99,609410,Crash Wave Games Inc.
Indie,Fateholders of Tetsoidea RPG,2017.0,2.99,665240,Brewsterland Studios
Adventure,Pixel Shopkeeper,2017.0,7.99,603940,"Pixel Prototype, LLC"
Action,Solar System Journey VR,,1.99,670020,
Casual,Spirit Realm,,0,633320,
Audio Production,MAGIX Audio Cleaning Lab 2017 Steam Edition,2017.0,49.99,670450,MAGIX Software GmbH
Simulation,Planet Coaster - Back to the Future™ Time Machine Construction Kit,2017.0,2.99,611421,Frontier Developments
Indie,Glasswinged Ascension,2017.0,2.99,668670,Sergey Kalmanovich (aka Red Spot Sylphina)
Simulation,Planet Coaster - Knight Rider™ K.I.T.T. Construction Kit,2017.0,2.99,611420,Frontier Developments
Simulation,Planet Coaster - The Munsters® Munster Koach Construction Kit,2017.0,2.99,611400,Frontier Developments
Casual,Zup! 5 - DLC,2017.0,Free,683060,Quiet River
Action,SMITE - Texture Pack,2017.0,0,677370,Hi-Rez Studios
Simulation,Train Simulator: Network Southeast Class 205 ‘Thumper’ DEMU Add-On,2017.0,19.99,500244,Armstrong Powerhouse
Adventure,Anxiety,2017.0,0.99,667340,PiFTy
Indie,Cursed Treasure 2,2017.0,4.99,643960,IriySoft
Indie,RXE,2017.0,5.99,654940,Buce Studios LLC
Adventure,Chimeras: The Signs of Prophecy Collector's Edition,2017.0,12.99,678410,Elephant Games
Action,No Time to Explain OST,2017.0,4.99,681560,"tinyBuild,MrFuby"
Adventure,Planet Ancyra Chronicles,2017.0,9.99,324060,Pulsetense Games
Strategy,Solar Settlers,2017.0,9.99,655480,BrainGoodGames
Adventure,Dreamfall Chapters,2017.0,24.99,237850,Red Thread Games
Action,Swap Blocks,2017.0,4.99,672030,Wizbyte Games
Action,MicroSpy,2017.0,2.99,669570,Immersion
Casual,MIND BLOX 🔳,2017.0,2.99,669930,DRUNKEN APES
Adventure,Pastry Lovers,2017.0,4.99,568750,橙光游戏
Adventure,Cube Jumping,2017.0,3.99,665550,Frederik Holst
Casual,Dog Theatre,2017.0,2.99,667880,Kyon Games
Action,Desolate Wastes: Vendor Chronicles,2017.0,1.99,563120,Rotatipyra
Sports,Double Play: 2-Player VR Baseball,,9.99,651690,
Action,Neon Hardcore,2017.0,0.99,673660,Laush Dmitriy Sergeevich
Adventure,Tell a Demon,2017.0,12.99,679230,Sun Labyrinth LLC
Adventure,Tell a Demon - Soundtrack & Bonus Material,2017.0,2.99,679340,Sun Labyrinth LLC
Adventure,MYSTIC VR,,7.99,645280,
Action,Escape From Space Shredder,2017.0,2.99,681540,s_unk
Casual,Defense of Roman Britain,2017.0,6.99,657790,First Games Interactive
Adventure,Lycah,2017.0,2.99,681980,Crow's Perch
Action,Dirty Fighter 1,2017.0,7.99,674980,Dirty Fighter Team
Casual,Telepathy Zero,2017.0,Free,655170,Andrii Vintsevych
Strategy,Conquest of the New World,1996.0,9.99,674190,Quicksilver Software
Action,Angel Flare,2017.0,9.99,432790,Kuchnier Games
Action,The war god : The artifact,,5.99,659830,
Action,Deadly Sky,2017.0,1.99,661590,SharkGame
Indie,Eskimo Bob: Starring Alfonzo,2017.0,4.99,651360,Spoony Bard Productions
Adventure,My Personal Angel,2017.0,9.99,664570,morojenoe's empire
Strategy,Armored Freedom,2017.0,9.99,586150,Killer Bees Games
Action,Mint,2017.0,2.99,670100,DGHZ
Early Access,inVokeR,,14.99,627070,
Strategy,Civil War: Bull Run 1861,2017.0,9.99,374960,HexWar Games
Casual,Ballway,2017.0,0.99,654770,Freedomize Studio
Action,Behold the Kickmen,2017.0,3.99,529440,Size Five Games
Action,Dark and Light,2017.0,29.99,529180,Snail Games USA
RPG,InfinitasDM - Expanded Fantasy Tokens,2017.0,Free,682830,"Atom Switch, Inc."
Indie,Lawnmower Game,2017.0,1.99,658600,"Tero Lunkka,Mikko Seppälä"
RPG,InfinitasDM - Expanded Color Tokens,2017.0,Free,682840,"Atom Switch, Inc."
Action,Exatron Quest 2,2017.0,4.99,669410,Pillet Michael
RPG,InfinitasDM - Sci-Fi Tokens,2017.0,Free,682850,"Atom Switch, Inc."
Casual,Mad Muzzles,2017.0,0.99,661800,hallunazigames
Action,ElectricScribe,2017.0,0.99,661810,hallunazigames
Design &amp; Illustration,Pixel Perfect,2017.0,9.99,656110,D. Scott Nettleton
Action,Strike Vector EX,2017.0,11.99,476360,Ragequit Corporation
Indie,Dry Erase: Infinite VR Whiteboard,,9.99,585040,
Action,Army Craft,2017.0,0.99,662590,InvoHer
Casual,Endless ATC,2015.0,2.99,666610,startgrid
Action,SPACE BATTLE: Humanity,2017.0,1.99,661970,Crabby Team
Indie,Megacity Builder,2017.0,14.99,630360,Andrew Rowe
Simulation,FSX Steam Edition: Robinson R44 Add-On,2017.0,16.99,602811,Just Flight
Action,Poseidon - Project Dark Sky,2017.0,9.99,672770,DP Corp
Simulation,FSX Steam Edition: Toposim Central America Add-On,2017.0,9.99,622351,Toposim
Indie,Space Tyrant,2017.0,19.99,562230,Blue Wizard Digital
Adventure,Dark Tales: Edgar Allan Poe's The Fall of the House of Usher Collector's Edition,2017.0,12.99,678400,ERS G Studios
Casual,Float Gallery,,Free,593400,
Action,Reversed Dreamland,2017.0,1.99,659750,10kbit Games
Adventure,Aporia: Beyond The Valley,2017.0,16.99,573130,Investigate North
Action,Fire Fighter,2017.0,6.99,667450,Dataware
Action,Hooligan Vasja: Christmas,2017.0,0.99,667360,Trident Game Studio
Action,Gigantic Ultimate Pack,2017.0,29.99,650611,Motiga Inc.
Action,Blood Feed,2017.0,4.99,575950,Racing Bros
Adventure,iTownGamePlay UNIVERSE,2017.0,Free,667120,UnderMax Games
Indie,StarShip Constructor,2017.0,4.99,569770,SSCTEAM
Action,Mortal Blitz,,19.99,643610,
Casual,OldMaidGirl,,1.99,672160,
Action,Cutlass,,19.99,663020,
Action,Pharmakon,2017.0,9.99,654660,Visumeca Games
Indie,Crystal Flux,,0,386430,gadz gamz
Action,The Slimeking's Tower - Soundtrack,2017.0,Free,678710,CodeManu
Action,Button Button,2017.0,6.99,623320,Centrosphere Game
Simulation,Euro Fishing: Foundry Dock,2017.0,10.99,321460,Dovetail Games
Adventure,The Zwuggels - A Beach Holiday Adventure for Kids,2017.0,2.99,663370,Ploosh GmbH
Action,Marooners Deluxe DLC,2017.0,1.99,674000,M2H
Action,Geneticognito,2017.0,2.99,655490,Blob Games Studio
Adventure,Age of Heroes (VR),,29.99,586080,
Casual,Spirit of the Ancient Forest,2017.0,4.99,657230,Shaman Games Studio
Action,Planetoid Pioneers Upgrade to Contributor Edition,2017.0,19.99,667680,Data Realms
Indie,Kingdoms and Castles,2017.0,9.99,569480,"Lion Shield, LLC"
Casual,Knightfall: Rivals,2017.0,Free,587460,Behaviour Interactive Inc.
Adventure,Light Biker Hockey,2017.0,0,670550,Theodor Niklas
Early Access,Gravity League,,0,420760,
Action,Gigantic,2017.0,0,327690,Motiga Inc.
Design &amp; Illustration,SMILE GAME BUILDER A Healer Only Lives Twice Character Resource Pack,2017.0,19.99,649690,Pon Pon Games
Adventure,Kingsway,2017.0,9.99,588950,Andrew Morrish
Action,Gigantic Starter Pack,2017.0,9.99,650610,Motiga Inc.
Action,AFTERGRINDER,2017.0,4.99,618310,Grave Danger Games
Action,Grimoire: Manastorm - Ice Class,2017.0,2.99,428840,Omniconnection
Indie,Children of Zodiarcs,2017.0,17.99,436290,Cardboard Utopia
Indie,Children of Zodiarcs Collector's Upgrade,2017.0,7.99,677670,Cardboard Utopia
Action,Tom Clancy's Rainbow Six® Siege - Ash Engineering Set,2017.0,7.99,641384,Ubisoft Montreal
Casual,Rocksmith® 2014 Edition – Remastered – 90s Mix Song Pack III,2017.0,7.99,637699,Ubisoft - San Francisco
Casual,Rocksmith® 2014 Edition – Remastered – Tom Cochrane - “Life is a Highway”,2017.0,2.99,637702,Ubisoft - San Francisco
Action,VRC PRO off-road track: BARCO Italy,2017.0,4.99,678730,Virtual Racing Industries Ltd.
Action,Serial Cleaner Official Soundtrack,2017.0,6.99,653230,iFun4All S.A.
Indie,Sorcerer's Dream,2017.0,2.99,656220,Arai Koh Create Office
Adventure,Choice of Zombies,2012.0,4.99,675180,Choice of Games
Adventure,Choice of Zombies - Delta Force Operator,2012.0,0.99,675200,Choice of Games
Action,Kalzor: 2000,2017.0,1.99,656640,Roley Games
Casual,Golem Creation Kit,2017.0,4.99,650680,Illuminated Games
Action,Survival Is Not Enough,2017.0,4.99,407000,Fixer Games
Indie,Fantasy Grounds - The Dreamers Awaken (PFRPG),2017.0,7.99,676750,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - The Dreamers Awaken (Savage Worlds),2017.0,7.99,677320,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - Fantasy Skin (Savage Worlds),2017.0,2.99,679150,"SmiteWorks USA, LLC"
Casual,Runaway Train,2017.0,2.99,615080,Hammer Games
Indie,Fantasy Grounds - Modern Skin (Savage Worlds),2017.0,2.99,679790,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - Millennium Knights (Savage Worlds),2017.0,24.99,675060,"SmiteWorks USA, LLC"
Casual,Shn!p,2017.0,1.99,664160,Martin Knopf
Utilities,RutonyChat - Restream Server,2017.0,1.99,649390,Rutony Studio
Action,Destroyer: Invasion,2017.0,1.99,678240,MFAFB Games LLC
Indie,Fantasy Grounds - Dungeonlands: Tomb of the Lich Queen (Savage Worlds),2017.0,24.99,676110,"SmiteWorks USA, LLC"
Simulation,The Museum Relic Campaign,2017.0,9.99,602623,Apache600
Adventure,Panda Love,2017.0,0.99,659250,cada
Action,JETBROS,2017.0,9.99,601700,Weltrom Studios
Casual,NASWAY,2017.0,0.99,657680,"lalalaZero,Urbanoff"
